chip_stem,source,sza_bin,scene_stem,block_ic,pass_ic,note
S2B_MSIL1C_20201009T140009_N0500_R010_T25WDQ_20230305T173153_r0512_c10240,roboflow,sza_70_75,S2B_MSIL1C_20201009T140009_N0500_R010_T25WDQ_20230305T173153,0.0166,True,"block=(0,10000) usable=0.27"
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0768_c1280,roboflow,sza_70_75,S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153,0.0046,True,"block=(0,1000) usable=1.00"
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0512_c7168,roboflow,sza_70_75,S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153,0.0133,True,"block=(0,7000) usable=1.00"
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0256_c0256,roboflow,sza_70_75,S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153,0.0162,True,"block=(0,0) usable=1.00"
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0512_c0768,roboflow,sza_70_75,S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153,0.0162,True,"block=(0,0) usable=1.00"
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0512_c8704,roboflow,sza_70_75,S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153,0.0274,True,"block=(0,8000) usable=1.00"
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0256_c1792,roboflow,sza_70_75,S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153,0.0046,True,"block=(0,1000) usable=1.00"
S2B_MSIL1C_20201009T140009_N0500_R010_T25WES_20230305T173153_r10496_c3072,roboflow,sza_70_75,S2B_MSIL1C_20201009T140009_N0500_R010_T25WES_20230305T173153,0.6879,False,"block=(10000,3000) usable=0.00"
S2B_MSIL1C_20201009T140009_N0500_R010_T25WES_20230305T173153_r9472_c2048,roboflow,sza_70_75,S2B_MSIL1C_20201009T140009_N0500_R010_T25WES_20230305T173153,0.6525,False,"block=(9000,2000) usable=0.00"
S2B_MSIL1C_20201104T142359_N0500_R096_T24WWU_20230318T134630_r8448_c3584,roboflow,sza_gt75,S2B_MSIL1C_20201104T142359_N0500_R096_T24WWU_20230318T134630,0.9620,False,"block=(8000,3000) usable=0.69"
S2B_MSIL1C_20201104T142359_N0500_R096_T24WWU_20230318T134630_r9472_c3584,roboflow,sza_gt75,S2B_MSIL1C_20201104T142359_N0500_R096_T24WWU_20230318T134630,0.6684,False,"block=(9000,3000) usable=0.69"
S2B_MSIL1C_20201104T142359_N0500_R096_T24WWU_20230318T134630_r9984_c3584,roboflow,sza_gt75,S2B_MSIL1C_20201104T142359_N0500_R096_T24WWU_20230318T134630,0.9529,False,"block=(10000,3000) usable=0.69"
S2B_MSIL1C_20201104T142359_N0500_R096_T24WWU_20230318T134630_r8704_c4096,roboflow,sza_gt75,S2B_MSIL1C_20201104T142359_N0500_R096_T24WWU_20230318T134630,0.8543,False,"block=(8000,4000) usable=0.69"
S2B_MSIL1C_20201104T142359_N0500_R096_T24WWU_20230318T134630_r8960_c3072,roboflow,sza_gt75,S2B_MSIL1C_20201104T142359_N0500_R096_T24WWU_20230318T134630,0.6684,False,"block=(9000,3000) usable=0.69"
fisser_0395,fisser,sza_lt65,S2B_MSIL1C_20210729T140739_N0500_R053_T25WES_20230123T052415,,,no_safe_file
fisser_0066,fisser,sza_lt65,S2B_MSIL1C_20210822T152809_N0500_R111_T22WDB_20230119T151933,,,no_safe_file
fisser_0098,fisser,sza_lt65,S2B_MSIL1C_20210822T152809_N0500_R111_T22WDB_20230119T151933,,,no_safe_file
fisser_0030,fisser,sza_lt65,S2B_MSIL1C_20210917T140729_N0500_R053_T24WWU_20230115T022255,,,no_safe_file
fisser_0171,fisser,sza_lt65,S2B_MSIL1C_20210917T140729_N0500_R053_T24WWU_20230115T022255,,,no_safe_file
fisser_0209,fisser,sza_lt65,S2B_MSIL1C_20210917T140729_N0500_R053_T24WWU_20230115T022255,,,no_safe_file
fisser_0268,fisser,sza_lt65,S2B_MSIL1C_20210917T140729_N0500_R053_T24WWU_20230115T022255,,,no_safe_file
fisser_0313,fisser,sza_lt65,S2B_MSIL1C_20210917T140729_N0500_R053_T24WWU_20230115T022255,,,no_safe_file
fisser_0359,fisser,sza_lt65,S2B_MSIL1C_20210917T140729_N0500_R053_T24WWU_20230115T022255,,,no_safe_file
fisser_0388,fisser,sza_lt65,S2B_MSIL1C_20210917T140729_N0500_R053_T24WWU_20230115T022255,,,no_safe_file
S2B_MSIL1C_20211001T134859_N0500_R110_T25WDR_20230112T231721_r9472_c10240,roboflow,sza_70_75,S2B_MSIL1C_20211001T134859_N0500_R110_T25WDR_20230112T231721,0.0935,True,"block=(9000,10000) usable=0.94"
S2B_MSIL1C_20211001T134859_N0500_R110_T25WDR_20230112T231721_r9472_c9984,roboflow,sza_70_75,S2B_MSIL1C_20211001T134859_N0500_R110_T25WDR_20230112T231721,0.0935,True,"block=(9000,10000) usable=0.94"
S2B_MSIL1C_20211001T134859_N0500_R110_T25WDR_20230112T231721_r9728_c10496,roboflow,sza_70_75,S2B_MSIL1C_20211001T134859_N0500_R110_T25WDR_20230112T231721,0.0935,True,"block=(9000,10000) usable=0.94"
S2B_MSIL1C_20211001T134859_N0500_R110_T25WDR_20230112T231721_r9216_c9984,roboflow,sza_70_75,S2B_MSIL1C_20211001T134859_N0500_R110_T25WDR_20230112T231721,0.0935,True,"block=(9000,10000) usable=0.94"
S2B_MSIL1C_20211001T134859_N0500_R110_T25WDR_20230112T231721_r10240_c10240,roboflow,sza_70_75,S2B_MSIL1C_20211001T134859_N0500_R110_T25WDR_20230112T231721,0.0100,True,"block=(10000,10000) usable=0.94"
S2B_MSIL1C_20211001T134859_N0500_R110_T25WEQ_20230112T231721_r0512_c6144,roboflow,sza_70_75,S2B_MSIL1C_20211001T134859_N0500_R110_T25WEQ_20230112T231721,0.0001,True,"block=(0,6000) usable=1.00"
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r6144_c3840,roboflow,sza_70_75,S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721,0.4989,False,"block=(6000,3000) usable=0.54"
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r5888_c4352,roboflow,sza_70_75,S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721,0.0279,True,"block=(6000,4000) usable=0.54"
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r5376_c4096,roboflow,sza_70_75,S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721,0.0553,True,"block=(5000,4000) usable=0.54"
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r9984_c0768,roboflow,sza_70_75,S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721,0.0098,True,"block=(10000,0) usable=0.54"
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r5120_c5120,roboflow,sza_70_75,S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721,0.0024,True,"block=(5000,5000) usable=0.54"
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r7424_c5888,roboflow,sza_70_75,S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721,0.0002,True,"block=(7000,6000) usable=0.54"
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r5120_c3584,roboflow,sza_70_75,S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721,0.6040,False,"block=(5000,3000) usable=0.54"
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r3840_c4608,roboflow,sza_70_75,S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721,0.2854,False,"block=(3000,4000) usable=0.54"
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r9728_c4352,roboflow,sza_70_75,S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721,0.0019,True,"block=(9000,4000) usable=0.54"
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r6912_c4352,roboflow,sza_70_75,S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721,0.0320,True,"block=(7000,4000) usable=0.54"
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r7936_c4096,roboflow,sza_70_75,S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721,0.0083,True,"block=(8000,4000) usable=0.54"
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r6400_c4096,roboflow,sza_70_75,S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721,0.0279,True,"block=(6000,4000) usable=0.54"
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r3328_c3072,roboflow,sza_70_75,S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721,0.2656,False,"block=(3000,3000) usable=0.54"
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r9472_c1280,roboflow,sza_70_75,S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721,0.0045,True,"block=(9000,1000) usable=0.54"
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r4352_c5632,roboflow,sza_70_75,S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721,0.1531,False,"block=(4000,5000) usable=0.54"
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r6656_c4608,roboflow,sza_70_75,S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721,0.0279,True,"block=(6000,4000) usable=0.54"
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r7936_c4352,roboflow,sza_70_75,S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721,0.0083,True,"block=(8000,4000) usable=0.54"
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r2048_c3328,roboflow,sza_70_75,S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721,0.3004,False,"block=(2000,3000) usable=0.54"
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r9472_c2048,roboflow,sza_70_75,S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721,0.0015,True,"block=(9000,2000) usable=0.54"
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r8448_c8192,roboflow,sza_70_75,S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721,0.0000,True,"block=(8000,8000) usable=0.54"
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r7680_c4096,roboflow,sza_70_75,S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721,0.0320,True,"block=(7000,4000) usable=0.54"
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r8704_c3840,roboflow,sza_70_75,S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721,0.0215,True,"block=(8000,3000) usable=0.54"
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r4096_c5120,roboflow,sza_70_75,S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721,0.1531,False,"block=(4000,5000) usable=0.54"
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r8960_c5632,roboflow,sza_70_75,S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721,0.0012,True,"block=(9000,5000) usable=0.54"
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r10496_c1792,roboflow,sza_70_75,S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721,0.0028,True,"block=(10000,1000) usable=0.54"
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r8960_c4352,roboflow,sza_70_75,S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721,0.0019,True,"block=(9000,4000) usable=0.54"
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r3328_c2816,roboflow,sza_70_75,S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721,0.4322,False,"block=(3000,2000) usable=0.54"
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r9984_c6144,roboflow,sza_70_75,S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721,0.0001,True,"block=(10000,6000) usable=0.54"
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r8704_c6400,roboflow,sza_70_75,S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721,0.0001,True,"block=(8000,6000) usable=0.54"
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r3328_c4608,roboflow,sza_70_75,S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721,0.2854,False,"block=(3000,4000) usable=0.54"
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r10240_c6400,roboflow,sza_70_75,S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721,0.0001,True,"block=(10000,6000) usable=0.54"
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r8960_c0512,roboflow,sza_70_75,S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721,0.0917,True,"block=(9000,0) usable=0.54"
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r7168_c2048,roboflow,sza_70_75,S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721,0.0939,True,"block=(7000,2000) usable=0.54"
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r8448_c2048,roboflow,sza_70_75,S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721,0.0057,True,"block=(8000,2000) usable=0.54"
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r3840_c3584,roboflow,sza_70_75,S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721,0.2656,False,"block=(3000,3000) usable=0.54"
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r4352_c4608,roboflow,sza_70_75,S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721,0.0822,True,"block=(4000,4000) usable=0.54"
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r10240_c1792,roboflow,sza_70_75,S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721,0.0028,True,"block=(10000,1000) usable=0.54"
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r7936_c6912,roboflow,sza_70_75,S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721,0.0000,True,"block=(8000,7000) usable=0.54"
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r9984_c5888,roboflow,sza_70_75,S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721,0.0001,True,"block=(10000,6000) usable=0.54"
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r6400_c5632,roboflow,sza_70_75,S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721,0.0040,True,"block=(6000,5000) usable=0.54"
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r2304_c3584,roboflow,sza_70_75,S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721,0.3004,False,"block=(2000,3000) usable=0.54"
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r9984_c2048,roboflow,sza_70_75,S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721,0.0036,True,"block=(10000,2000) usable=0.54"
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r3328_c4352,roboflow,sza_70_75,S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721,0.2854,False,"block=(3000,4000) usable=0.54"
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r7168_c3072,roboflow,sza_70_75,S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721,0.1252,True,"block=(7000,3000) usable=0.54"
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r5376_c3840,roboflow,sza_70_75,S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721,0.6040,False,"block=(5000,3000) usable=0.54"
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r10496_c1024,roboflow,sza_70_75,S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721,0.0028,True,"block=(10000,1000) usable=0.54"
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r8192_c3840,roboflow,sza_70_75,S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721,0.0215,True,"block=(8000,3000) usable=0.54"
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r10240_c0256,roboflow,sza_70_75,S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721,0.0098,True,"block=(10000,0) usable=0.54"
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r5120_c5376,roboflow,sza_70_75,S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721,0.0024,True,"block=(5000,5000) usable=0.54"
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r5888_c5632,roboflow,sza_70_75,S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721,0.0040,True,"block=(6000,5000) usable=0.54"
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r6912_c5632,roboflow,sza_70_75,S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721,0.0003,True,"block=(7000,5000) usable=0.54"
S2B_MSIL1C_20211001T134859_N0500_R110_T25WES_20230112T231721_r10240_c2816,roboflow,sza_70_75,S2B_MSIL1C_20211001T134859_N0500_R110_T25WES_20230112T231721,0.1868,False,"block=(10000,2000) usable=0.38"
S2B_MSIL1C_20211103T140249_N0500_R010_T25WEQ_20230101T103834_r0512_c4096,roboflow,sza_gt75,S2B_MSIL1C_20211103T140249_N0500_R010_T25WEQ_20230101T103834,0.0010,True,"block=(0,4000) usable=0.21"
S2B_MSIL1C_20211103T140249_N0500_R010_T25WEQ_20230101T103834_r0768_c3328,roboflow,sza_gt75,S2B_MSIL1C_20211103T140249_N0500_R010_T25WEQ_20230101T103834,0.2076,False,"block=(0,3000) usable=0.21"
S2B_MSIL1C_20211103T140249_N0500_R010_T25WER_20230101T103834_r6400_c4608,roboflow,sza_gt75,S2B_MSIL1C_20211103T140249_N0500_R010_T25WER_20230101T103834,0.2424,False,"block=(6000,4000) usable=0.31"
S2B_MSIL1C_20211103T140249_N0500_R010_T25WER_20230101T103834_r5120_c3584,roboflow,sza_gt75,S2B_MSIL1C_20211103T140249_N0500_R010_T25WER_20230101T103834,0.7309,False,"block=(5000,3000) usable=0.31"
S2B_MSIL1C_20211103T140249_N0500_R010_T25WER_20230101T103834_r3328_c3840,roboflow,sza_gt75,S2B_MSIL1C_20211103T140249_N0500_R010_T25WER_20230101T103834,0.3610,False,"block=(3000,3000) usable=0.31"
S2B_MSIL1C_20211103T140249_N0500_R010_T25WER_20230101T103834_r6656_c3840,roboflow,sza_gt75,S2B_MSIL1C_20211103T140249_N0500_R010_T25WER_20230101T103834,0.6156,False,"block=(6000,3000) usable=0.31"
S2B_MSIL1C_20211103T140249_N0500_R010_T25WER_20230101T103834_r3072_c4096,roboflow,sza_gt75,S2B_MSIL1C_20211103T140249_N0500_R010_T25WER_20230101T103834,0.4097,False,"block=(3000,4000) usable=0.31"
S2B_MSIL1C_20211103T140249_N0500_R010_T25WER_20230101T103834_r3584_c3840,roboflow,sza_gt75,S2B_MSIL1C_20211103T140249_N0500_R010_T25WER_20230101T103834,0.3610,False,"block=(3000,3000) usable=0.31"
S2B_MSIL1C_20211103T140249_N0500_R010_T25WER_20230101T103834_r8704_c1280,roboflow,sza_gt75,S2B_MSIL1C_20211103T140249_N0500_R010_T25WER_20230101T103834,0.5660,False,"block=(8000,1000) usable=0.31"
S2B_MSIL1C_20211103T140249_N0500_R010_T25WER_20230101T103834_r4352_c4608,roboflow,sza_gt75,S2B_MSIL1C_20211103T140249_N0500_R010_T25WER_20230101T103834,0.1108,True,"block=(4000,4000) usable=0.31"
S2B_MSIL1C_20211103T140249_N0500_R010_T25WER_20230101T103834_r8704_c3328,roboflow,sza_gt75,S2B_MSIL1C_20211103T140249_N0500_R010_T25WER_20230101T103834,0.0353,True,"block=(8000,3000) usable=0.31"
S2B_MSIL1C_20211103T140249_N0500_R010_T25WER_20230101T103834_r9984_c1024,roboflow,sza_gt75,S2B_MSIL1C_20211103T140249_N0500_R010_T25WER_20230101T103834,0.0706,True,"block=(10000,1000) usable=0.31"
S2B_MSIL1C_20211103T140249_N0500_R010_T25WER_20230101T103834_r8192_c2048,roboflow,sza_gt75,S2B_MSIL1C_20211103T140249_N0500_R010_T25WER_20230101T103834,0.3842,False,"block=(8000,2000) usable=0.31"
S2B_MSIL1C_20211103T140249_N0500_R010_T25WER_20230101T103834_r9728_c1280,roboflow,sza_gt75,S2B_MSIL1C_20211103T140249_N0500_R010_T25WER_20230101T103834,0.3724,False,"block=(9000,1000) usable=0.31"
S2B_MSIL1C_20211103T140249_N0500_R010_T25WER_20230101T103834_r8192_c3072,roboflow,sza_gt75,S2B_MSIL1C_20211103T140249_N0500_R010_T25WER_20230101T103834,0.0353,True,"block=(8000,3000) usable=0.31"
S2B_MSIL1C_20211103T140249_N0500_R010_T25WER_20230101T103834_r4352_c5376,roboflow,sza_gt75,S2B_MSIL1C_20211103T140249_N0500_R010_T25WER_20230101T103834,0.3620,False,"block=(4000,5000) usable=0.31"
S2B_MSIL1C_20211103T140249_N0500_R010_T25WER_20230101T103834_r3840_c3840,roboflow,sza_gt75,S2B_MSIL1C_20211103T140249_N0500_R010_T25WER_20230101T103834,0.3610,False,"block=(3000,3000) usable=0.31"
S2B_MSIL1C_20211103T140249_N0500_R010_T25WER_20230101T103834_r9472_c0512,roboflow,sza_gt75,S2B_MSIL1C_20211103T140249_N0500_R010_T25WER_20230101T103834,0.3444,False,"block=(9000,0) usable=0.31"
S2B_MSIL1C_20211103T140249_N0500_R010_T25WER_20230101T103834_r8192_c4352,roboflow,sza_gt75,S2B_MSIL1C_20211103T140249_N0500_R010_T25WER_20230101T103834,0.0087,True,"block=(8000,4000) usable=0.31"
S2B_MSIL1C_20211103T140249_N0500_R010_T25WER_20230101T103834_r7424_c4608,roboflow,sza_gt75,S2B_MSIL1C_20211103T140249_N0500_R010_T25WER_20230101T103834,0.0689,True,"block=(7000,4000) usable=0.31"
S2B_MSIL1C_20211103T140249_N0500_R010_T25WER_20230101T103834_r8192_c2816,roboflow,sza_gt75,S2B_MSIL1C_20211103T140249_N0500_R010_T25WER_20230101T103834,0.3842,False,"block=(8000,2000) usable=0.31"
S2B_MSIL1C_20211103T140249_N0500_R010_T25WER_20230101T103834_r10240_c0256,roboflow,sza_gt75,S2B_MSIL1C_20211103T140249_N0500_R010_T25WER_20230101T103834,0.2937,False,"block=(10000,0) usable=0.31"
S2B_MSIL1C_20211103T140249_N0500_R010_T25WER_20230101T103834_r7168_c2560,roboflow,sza_gt75,S2B_MSIL1C_20211103T140249_N0500_R010_T25WER_20230101T103834,0.3966,False,"block=(7000,2000) usable=0.31"
S2B_MSIL1C_20211103T140249_N0500_R010_T25WER_20230101T103834_r10240_c3584,roboflow,sza_gt75,S2B_MSIL1C_20211103T140249_N0500_R010_T25WER_20230101T103834,0.2047,False,"block=(10000,3000) usable=0.31"
S2B_MSIL1C_20211103T140249_N0500_R010_T25WER_20230101T103834_r5888_c3840,roboflow,sza_gt75,S2B_MSIL1C_20211103T140249_N0500_R010_T25WER_20230101T103834,0.6156,False,"block=(6000,3000) usable=0.31"
S2B_MSIL1C_20211103T140249_N0500_R010_T25WER_20230101T103834_r2560_c3584,roboflow,sza_gt75,S2B_MSIL1C_20211103T140249_N0500_R010_T25WER_20230101T103834,0.3812,False,"block=(2000,3000) usable=0.31"
S2B_MSIL1C_20211103T140249_N0500_R010_T25WER_20230101T103834_r5376_c4096,roboflow,sza_gt75,S2B_MSIL1C_20211103T140249_N0500_R010_T25WER_20230101T103834,0.2337,False,"block=(5000,4000) usable=0.31"
S2B_MSIL1C_20211103T140249_N0500_R010_T25WER_20230101T103834_r4864_c8192,roboflow,sza_gt75,S2B_MSIL1C_20211103T140249_N0500_R010_T25WER_20230101T103834,0.4713,False,"block=(4000,8000) usable=0.31"
S2B_MSIL1C_20211103T140249_N0500_R010_T25WER_20230101T103834_r7168_c3840,roboflow,sza_gt75,S2B_MSIL1C_20211103T140249_N0500_R010_T25WER_20230101T103834,0.1860,False,"block=(7000,3000) usable=0.31"
S2B_MSIL1C_20211103T140249_N0500_R010_T25WER_20230101T103834_r7680_c2816,roboflow,sza_gt75,S2B_MSIL1C_20211103T140249_N0500_R010_T25WER_20230101T103834,0.3966,False,"block=(7000,2000) usable=0.31"
S2B_MSIL1C_20211103T140249_N0500_R010_T25WER_20230101T103834_r3328_c3584,roboflow,sza_gt75,S2B_MSIL1C_20211103T140249_N0500_R010_T25WER_20230101T103834,0.3610,False,"block=(3000,3000) usable=0.31"
S2B_MSIL1C_20211103T140249_N0500_R010_T25WER_20230101T103834_r1536_c3328,roboflow,sza_gt75,S2B_MSIL1C_20211103T140249_N0500_R010_T25WER_20230101T103834,0.6228,False,"block=(1000,3000) usable=0.31"
S2B_MSIL1C_20211103T140249_N0500_R010_T25WER_20230101T103834_r7936_c4096,roboflow,sza_gt75,S2B_MSIL1C_20211103T140249_N0500_R010_T25WER_20230101T103834,0.0087,True,"block=(8000,4000) usable=0.31"
S2B_MSIL1C_20211103T140249_N0500_R010_T25WER_20230101T103834_r5632_c5120,roboflow,sza_gt75,S2B_MSIL1C_20211103T140249_N0500_R010_T25WER_20230101T103834,0.0072,True,"block=(5000,5000) usable=0.31"
S2B_MSIL1C_20211103T140249_N0500_R010_T25WER_20230101T103834_r7680_c3072,roboflow,sza_gt75,S2B_MSIL1C_20211103T140249_N0500_R010_T25WER_20230101T103834,0.1860,False,"block=(7000,3000) usable=0.31"
S2B_MSIL1C_20211103T140249_N0500_R010_T25WER_20230101T103834_r0512_c3072,roboflow,sza_gt75,S2B_MSIL1C_20211103T140249_N0500_R010_T25WER_20230101T103834,0.7894,False,"block=(0,3000) usable=0.31"
S2B_MSIL1C_20211103T140249_N0500_R010_T25WER_20230101T103834_r9472_c0768,roboflow,sza_gt75,S2B_MSIL1C_20211103T140249_N0500_R010_T25WER_20230101T103834,0.3444,False,"block=(9000,0) usable=0.31"
S2B_MSIL1C_20211103T140249_N0500_R010_T25WER_20230101T103834_r7424_c2816,roboflow,sza_gt75,S2B_MSIL1C_20211103T140249_N0500_R010_T25WER_20230101T103834,0.3966,False,"block=(7000,2000) usable=0.31"
S2B_MSIL1C_20211103T140249_N0500_R010_T25WER_20230101T103834_r8448_c1024,roboflow,sza_gt75,S2B_MSIL1C_20211103T140249_N0500_R010_T25WER_20230101T103834,0.5660,False,"block=(8000,1000) usable=0.31"
