region,sza_bin,chip_stem,ndwi_threshold,band_skipped,cloud_skipped,cloud_fraction,ic_skipped,ic_frac,water_px,iceberg_px,n_polygons,total_area_m2
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5120_c5120,0.0,False,False,0.0,True,0.5923309326171875,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5120_c5120,0.05,False,False,0.0,True,0.5923309326171875,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5120_c5120,0.1,False,False,0.0,True,0.5923309326171875,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5120_c5376,-0.05,False,False,0.0,True,0.8159332275390625,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5120_c5376,0.0,False,False,0.0,True,0.8159332275390625,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5120_c5376,0.05,False,False,0.0,True,0.8159332275390625,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5120_c5376,0.1,False,False,0.0,True,0.8159332275390625,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5120_c5632,-0.05,False,False,0.0,True,0.9997100830078125,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5120_c5632,0.0,False,False,0.0,True,0.9997100830078125,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5120_c5632,0.05,False,False,0.0,True,0.9997100830078125,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5120_c5632,0.1,False,False,0.0,True,0.9997100830078125,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5120_c5888,-0.05,False,True,0.3234,False,,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5120_c5888,0.0,False,True,0.3234,False,,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5120_c5888,0.05,False,True,0.3234,False,,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5120_c5888,0.1,False,True,0.3234,False,,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5120_c6144,-0.05,False,True,1.0,False,,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5120_c6144,0.0,False,True,1.0,False,,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5120_c6144,0.05,False,True,1.0,False,,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5120_c6144,0.1,False,True,1.0,False,,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5120_c6400,-0.05,False,True,0.9297,False,,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5120_c6400,0.0,False,True,0.9297,False,,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5120_c6400,0.05,False,True,0.9297,False,,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5120_c6400,0.1,False,True,0.9297,False,,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5120_c6656,-0.05,False,True,1.0,False,,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5120_c6656,0.0,False,True,1.0,False,,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5120_c6656,0.05,False,True,1.0,False,,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5120_c6656,0.1,False,True,1.0,False,,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5120_c6912,-0.05,False,True,1.0,False,,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5120_c6912,0.0,False,True,1.0,False,,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5120_c6912,0.05,False,True,1.0,False,,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5120_c6912,0.1,False,True,1.0,False,,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5120_c7168,-0.05,False,True,0.5192,False,,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5120_c7168,0.0,False,True,0.5192,False,,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5120_c7168,0.05,False,True,0.5192,False,,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5120_c7168,0.1,False,True,0.5192,False,,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5120_c7424,-0.05,False,False,0.0,True,0.99920654296875,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5120_c7424,0.0,False,False,0.0,True,0.99920654296875,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5120_c7424,0.05,False,False,0.0,True,0.99920654296875,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5120_c7424,0.1,False,False,0.0,True,0.99920654296875,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5120_c7680,-0.05,False,False,0.0,True,1.0,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5120_c7680,0.0,False,False,0.0,True,1.0,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5120_c7680,0.05,False,False,0.0,True,1.0,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5120_c7680,0.1,False,False,0.0,True,1.0,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5120_c7936,-0.05,False,False,0.0,True,1.0,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5120_c7936,0.0,False,False,0.0,True,1.0,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5120_c7936,0.05,False,False,0.0,True,1.0,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5120_c7936,0.1,False,False,0.0,True,1.0,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5120_c8192,-0.05,False,False,0.0,True,1.0,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5120_c8192,0.0,False,False,0.0,True,1.0,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5120_c8192,0.05,False,False,0.0,True,1.0,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5120_c8192,0.1,False,False,0.0,True,1.0,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5120_c8448,-0.05,False,False,0.0,True,1.0,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5120_c8448,0.0,False,False,0.0,True,1.0,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5120_c8448,0.05,False,False,0.0,True,1.0,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5120_c8448,0.1,False,False,0.0,True,1.0,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5120_c8704,-0.05,False,False,0.0,True,1.0,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5120_c8704,0.0,False,False,0.0,True,1.0,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5120_c8704,0.05,False,False,0.0,True,1.0,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5120_c8704,0.1,False,False,0.0,True,1.0,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5120_c8960,-0.05,False,False,0.0,True,1.0,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5120_c8960,0.0,False,False,0.0,True,1.0,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5120_c8960,0.05,False,False,0.0,True,1.0,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5120_c8960,0.1,False,False,0.0,True,1.0,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5120_c9216,-0.05,False,False,0.0,True,0.9467010498046875,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5120_c9216,0.0,False,False,0.0,True,0.9467010498046875,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5120_c9216,0.05,False,False,0.0,True,0.9467010498046875,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5120_c9216,0.1,False,False,0.0,True,0.9467010498046875,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5376_c3328,-0.05,False,False,0.0,True,0.76171875,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5376_c3328,0.0,False,False,0.0,True,0.76171875,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5376_c3328,0.05,False,False,0.0,True,0.76171875,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5376_c3328,0.1,False,False,0.0,True,0.76171875,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5376_c3584,-0.05,False,False,0.0,True,0.5651092529296875,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5376_c3584,0.0,False,False,0.0,True,0.5651092529296875,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5376_c3584,0.05,False,False,0.0,True,0.5651092529296875,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5376_c3584,0.1,False,False,0.0,True,0.5651092529296875,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5376_c3840,-0.05,False,False,0.0,False,0.1097564697265625,64600,6257,208,625700.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5376_c3840,0.0,False,False,0.0,False,0.1097564697265625,64342,5999,235,599900.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5376_c3840,0.05,False,False,0.0,False,0.1097564697265625,63997,5659,242,565900.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5376_c3840,0.1,False,False,0.0,False,0.1097564697265625,63116,4839,241,483900.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5376_c4096,-0.05,False,False,0.0,False,0.0395965576171875,65167,2226,70,222600.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5376_c4096,0.0,False,False,0.0,False,0.0395965576171875,64951,2010,91,201000.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5376_c4096,0.05,False,False,0.0,False,0.0395965576171875,64729,1790,102,179000.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5376_c4096,0.1,False,False,0.0,False,0.0395965576171875,64106,1190,139,119000.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5376_c4352,-0.05,False,False,0.0,False,0.01080322265625,65455,627,34,62700.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5376_c4352,0.0,False,False,0.0,False,0.01080322265625,65408,580,38,58000.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5376_c4352,0.05,False,False,0.0,False,0.01080322265625,65332,504,44,50400.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5376_c4352,0.1,False,False,0.0,False,0.01080322265625,65120,323,59,32300.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5376_c4608,-0.05,False,False,0.0,False,0.041259765625,65389,2557,39,255700.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5376_c4608,0.0,False,False,0.0,False,0.041259765625,64944,2112,41,211200.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5376_c4608,0.05,False,False,0.0,False,0.041259765625,63839,1007,181,100700.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5376_c4608,0.1,False,False,0.0,False,0.041259765625,60886,124,15,12400.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5376_c4864,-0.05,False,False,0.0,True,0.306182861328125,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5376_c4864,0.0,False,False,0.0,True,0.306182861328125,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5376_c4864,0.05,False,False,0.0,True,0.306182861328125,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5376_c4864,0.1,False,False,0.0,True,0.306182861328125,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5376_c5120,-0.05,False,False,0.0,True,0.5907440185546875,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5376_c5120,0.0,False,False,0.0,True,0.5907440185546875,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5376_c5120,0.05,False,False,0.0,True,0.5907440185546875,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5376_c5120,0.1,False,False,0.0,True,0.5907440185546875,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5376_c5376,-0.05,False,False,0.0,True,0.1675567626953125,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5376_c5376,0.0,False,False,0.0,True,0.1675567626953125,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5376_c5376,0.05,False,False,0.0,True,0.1675567626953125,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5376_c5376,0.1,False,False,0.0,True,0.1675567626953125,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5376_c5632,-0.05,False,False,0.0,True,0.7225494384765625,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5376_c5632,0.0,False,False,0.0,True,0.7225494384765625,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5376_c5632,0.05,False,False,0.0,True,0.7225494384765625,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5376_c5632,0.1,False,False,0.0,True,0.7225494384765625,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5376_c5888,-0.05,False,True,0.1303,False,,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5376_c5888,0.0,False,True,0.1303,False,,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5376_c5888,0.05,False,True,0.1303,False,,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5376_c5888,0.1,False,True,0.1303,False,,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5376_c6144,-0.05,False,True,0.9643,False,,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5376_c6144,0.0,False,True,0.9643,False,,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5376_c6144,0.05,False,True,0.9643,False,,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5376_c6144,0.1,False,True,0.9643,False,,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5376_c6400,-0.05,False,True,1.0,False,,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5376_c6400,0.0,False,True,1.0,False,,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5376_c6400,0.05,False,True,1.0,False,,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5376_c6400,0.1,False,True,1.0,False,,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5376_c6656,-0.05,False,True,1.0,False,,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5376_c6656,0.0,False,True,1.0,False,,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5376_c6656,0.05,False,True,1.0,False,,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5376_c6656,0.1,False,True,1.0,False,,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5376_c6912,-0.05,False,True,1.0,False,,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5376_c6912,0.0,False,True,1.0,False,,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5376_c6912,0.05,False,True,1.0,False,,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5376_c6912,0.1,False,True,1.0,False,,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5376_c7168,-0.05,False,True,0.8432,False,,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5376_c7168,0.0,False,True,0.8432,False,,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5376_c7168,0.05,False,True,0.8432,False,,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5376_c7168,0.1,False,True,0.8432,False,,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5376_c7424,-0.05,False,False,0.0022,True,1.0,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5376_c7424,0.0,False,False,0.0022,True,1.0,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5376_c7424,0.05,False,False,0.0022,True,1.0,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5376_c7424,0.1,False,False,0.0022,True,1.0,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5376_c7680,-0.05,False,False,0.0,True,1.0,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5376_c7680,0.0,False,False,0.0,True,1.0,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5376_c7680,0.05,False,False,0.0,True,1.0,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5376_c7680,0.1,False,False,0.0,True,1.0,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5376_c7936,-0.05,False,False,0.0,True,1.0,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5376_c7936,0.0,False,False,0.0,True,1.0,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5376_c7936,0.05,False,False,0.0,True,1.0,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5376_c7936,0.1,False,False,0.0,True,1.0,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5376_c8192,-0.05,False,False,0.0,True,1.0,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5376_c8192,0.0,False,False,0.0,True,1.0,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5376_c8192,0.05,False,False,0.0,True,1.0,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5376_c8192,0.1,False,False,0.0,True,1.0,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5376_c8448,-0.05,False,False,0.0,True,0.9975128173828125,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5376_c8448,0.0,False,False,0.0,True,0.9975128173828125,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5376_c8448,0.05,False,False,0.0,True,0.9975128173828125,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5376_c8448,0.1,False,False,0.0,True,0.9975128173828125,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5376_c8704,-0.05,False,False,0.0,True,0.9167022705078125,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5376_c8704,0.0,False,False,0.0,True,0.9167022705078125,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5376_c8704,0.05,False,False,0.0,True,0.9167022705078125,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5376_c8704,0.1,False,False,0.0,True,0.9167022705078125,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5376_c8960,-0.05,False,False,0.0,True,1.0,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5376_c8960,0.0,False,False,0.0,True,1.0,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5376_c8960,0.05,False,False,0.0,True,1.0,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5376_c8960,0.1,False,False,0.0,True,1.0,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5376_c9216,-0.05,False,False,0.0,True,0.9933624267578125,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5376_c9216,0.0,False,False,0.0,True,0.9933624267578125,0,0,0,0.0
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5376_c9216,0.05,False,False,0.0,True,0.9933624267578125,0,0,0,0.0
