region,sza_bin,chip_stem,cloud_fraction,qa60_available
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r8704_c3840,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r8704_c4096,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r8704_c4352,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r8704_c4608,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r8704_c4864,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r8704_c5120,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r8704_c5376,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r8704_c5632,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r8704_c5888,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r8704_c6144,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r8704_c6400,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r8704_c6656,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r8704_c6912,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r8704_c7168,0.06,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r8704_c7424,0.5176,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r8704_c7680,0.9913,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r8704_c7936,0.6382,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r8704_c8192,0.1428,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r8704_c8448,0.3726,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r8704_c8704,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r8704_c8960,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r8704_c9216,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r8704_c9472,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r8704_c9728,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r8704_c9984,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r8960_c0000,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r8960_c0256,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r8960_c0512,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r8960_c0768,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r8960_c1024,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r8960_c10240,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r8960_c10496,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r8960_c1280,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r8960_c1536,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r8960_c1792,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r8960_c2048,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r8960_c2304,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r8960_c2560,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r8960_c2816,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r8960_c3072,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r8960_c3328,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r8960_c3584,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r8960_c3840,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r8960_c4096,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r8960_c4352,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r8960_c4608,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r8960_c4864,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r8960_c5120,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r8960_c5376,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r8960_c5632,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r8960_c5888,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r8960_c6144,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r8960_c6400,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r8960_c6656,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r8960_c6912,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r8960_c7168,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r8960_c7424,0.2618,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r8960_c7680,1.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r8960_c7936,0.8534,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r8960_c8192,0.0833,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r8960_c8448,0.0038,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r8960_c8704,0.093,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r8960_c8960,0.0141,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r8960_c9216,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r8960_c9472,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r8960_c9728,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r8960_c9984,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9216_c0000,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9216_c0256,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9216_c0512,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9216_c0768,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9216_c1024,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9216_c10240,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9216_c10496,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9216_c1280,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9216_c1536,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9216_c1792,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9216_c2048,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9216_c2304,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9216_c2560,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9216_c2816,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9216_c3072,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9216_c3328,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9216_c3584,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9216_c3840,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9216_c4096,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9216_c4352,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9216_c4608,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9216_c4864,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9216_c5120,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9216_c5376,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9216_c5632,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9216_c5888,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9216_c6144,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9216_c6400,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9216_c6656,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9216_c6912,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9216_c7168,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9216_c7424,0.6874,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9216_c7680,1.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9216_c7936,0.9227,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9216_c8192,0.5376,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9216_c8448,0.921,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9216_c8704,0.7372,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9216_c8960,0.0168,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9216_c9216,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9216_c9472,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9216_c9728,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9216_c9984,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9472_c0000,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9472_c0256,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9472_c0512,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9472_c0768,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9472_c1024,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9472_c10240,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9472_c10496,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9472_c1280,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9472_c1536,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9472_c1792,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9472_c2048,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9472_c2304,0.1942,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9472_c2560,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9472_c2816,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9472_c3072,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9472_c3328,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9472_c3584,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9472_c3840,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9472_c4096,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9472_c4352,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9472_c4608,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9472_c4864,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9472_c5120,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9472_c5376,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9472_c5632,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9472_c5888,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9472_c6144,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9472_c6400,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9472_c6656,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9472_c6912,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9472_c7168,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9472_c7424,0.2477,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9472_c7680,0.9497,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9472_c7936,0.7231,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9472_c8192,0.1363,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9472_c8448,0.2169,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9472_c8704,0.0503,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9472_c8960,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9472_c9216,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9472_c9472,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9472_c9728,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9472_c9984,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9728_c0000,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9728_c0256,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9728_c0512,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9728_c0768,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9728_c1024,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9728_c10240,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9728_c10496,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9728_c1280,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9728_c1536,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9728_c1792,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9728_c2048,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9728_c2304,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9728_c2560,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9728_c2816,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9728_c3072,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9728_c3328,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9728_c3584,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9728_c3840,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9728_c4096,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9728_c4352,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9728_c4608,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9728_c4864,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9728_c5120,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9728_c5376,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9728_c5632,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9728_c5888,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9728_c6144,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9728_c6400,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9728_c6656,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9728_c6912,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9728_c7168,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9728_c7424,0.0114,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9728_c7680,0.7355,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9728_c7936,0.9913,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9728_c8192,0.1622,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9728_c8448,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9728_c8704,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9728_c8960,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9728_c9216,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9728_c9472,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9728_c9728,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9728_c9984,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9984_c0000,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9984_c0256,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9984_c0512,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9984_c0768,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9984_c1024,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9984_c10240,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9984_c10496,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9984_c1280,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9984_c1536,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9984_c1792,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9984_c2048,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9984_c2304,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9984_c2560,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9984_c2816,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9984_c3072,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9984_c3328,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9984_c3584,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9984_c3840,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9984_c4096,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9984_c4352,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9984_c4608,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9984_c4864,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9984_c5120,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9984_c5376,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9984_c5632,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9984_c5888,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9984_c6144,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9984_c6400,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9984_c6656,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9984_c6912,0.0,True
KQ,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r9984_c7168,0.0,True
