chip_stem,region,sza_bin,otsu,fixed_ic,otsu_ic,a_skip,b_skip,outcome
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230619T094106_r9728_c2048,SK,sza_65_70,0.11945898830890656,0.0,0.3632965087890625,True,False,a_only_skip
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230619T094106_r9728_c2304,SK,sza_65_70,0.11930526793003082,0.0,0.3494415283203125,True,False,a_only_skip
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230619T094106_r9728_c2560,SK,sza_65_70,0.11913144588470459,0.0,0.360626220703125,True,False,a_only_skip
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230619T094106_r9728_c2816,SK,sza_65_70,0.11909785866737366,0.0,0.3575286865234375,True,False,a_only_skip
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230619T094106_r9728_c3072,SK,sza_65_70,0.1191880851984024,0.0,0.3890838623046875,True,False,a_only_skip
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230619T094106_r9728_c3328,SK,sza_65_70,0.11932948231697083,0.0,0.3752899169921875,True,False,a_only_skip
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230619T094106_r9728_c3584,SK,sza_65_70,0.11930468678474426,0.0,0.4086151123046875,True,False,a_only_skip
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230619T094106_r9728_c3840,SK,sza_65_70,0.1196107417345047,0.0,0.3437957763671875,True,False,a_only_skip
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230619T094106_r9728_c4096,SK,sza_65_70,0.11935624480247498,0.0,0.3758392333984375,True,False,a_only_skip
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230619T094106_r9728_c4352,SK,sza_65_70,0.11913436651229858,0.0,0.3121337890625,True,False,a_only_skip
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230619T094106_r9728_c4608,SK,sza_65_70,0.11887577176094055,0.0,0.3233795166015625,True,False,a_only_skip
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230619T094106_r9728_c4864,SK,sza_65_70,0.11893749237060547,0.0,0.3578948974609375,True,False,a_only_skip
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230619T094106_r9728_c5120,SK,sza_65_70,0.11918613314628601,0.0,0.34832763671875,True,False,a_only_skip
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230619T094106_r9728_c5376,SK,sza_65_70,0.11940644681453705,0.0,0.323822021484375,True,False,a_only_skip
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230619T094106_r9728_c5632,SK,sza_65_70,0.11903300136327744,0.0,0.3629913330078125,True,False,a_only_skip
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230619T094106_r9728_c5888,SK,sza_65_70,0.11908398568630219,0.0,0.3107147216796875,True,False,a_only_skip
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230619T094106_r9728_c6144,SK,sza_65_70,0.11903534829616547,0.0,0.3142242431640625,True,False,a_only_skip
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230619T094106_r9728_c6400,SK,sza_65_70,0.11837968230247498,0.0,0.33038330078125,True,False,a_only_skip
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230619T094106_r9728_c6656,SK,sza_65_70,0.11808183789253235,0.0,0.371002197265625,True,False,a_only_skip
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230619T094106_r9728_c6912,SK,sza_65_70,0.11800448596477509,0.0,0.3660430908203125,True,False,a_only_skip
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230619T094106_r9728_c7168,SK,sza_65_70,0.1181902289390564,0.0,0.311248779296875,True,False,a_only_skip
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230619T094106_r9728_c7424,SK,sza_65_70,0.11882147938013077,0.0,0.1893768310546875,True,False,a_only_skip
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230619T094106_r9728_c7680,SK,sza_65_70,0.11923925578594208,0.0,0.173553466796875,True,False,a_only_skip
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230619T094106_r9728_c7936,SK,sza_65_70,0.12256601452827454,0.0,0.034088134765625,False,False,both_keep
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230619T094106_r9728_c8192,SK,sza_65_70,0.12419960647821426,0.0,0.0330810546875,False,False,both_keep
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230619T094106_r9728_c8448,SK,sza_65_70,0.12201914191246033,0.0,0.2042694091796875,True,False,a_only_skip
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230619T094106_r9728_c8704,SK,sza_65_70,0.12511426210403442,3.0517578125e-05,0.231109619140625,True,False,a_only_skip
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230619T094106_r9728_c8960,SK,sza_65_70,0.13009902834892273,0.0,0.421630859375,True,False,a_only_skip
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230619T094106_r9728_c9216,SK,sza_65_70,0.14181464910507202,0.0,0.27862548828125,True,False,a_only_skip
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230619T094106_r9728_c9472,SK,sza_65_70,0.1615130752325058,0.0,0.2978057861328125,True,False,a_only_skip
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230619T094106_r9728_c9728,SK,sza_65_70,0.1836390644311905,3.0517578125e-05,0.554840087890625,True,False,a_only_skip
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230619T094106_r9728_c9984,SK,sza_65_70,0.22238633036613464,0.44854736328125,0.39691162109375,True,True,both_skip
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230619T094106_r9984_c0000,SK,sza_65_70,0.0003091796825174242,0.0,0.961822509765625,True,True,both_skip
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230619T094106_r9984_c0256,SK,sza_65_70,0.12008163332939148,0.0,0.2642364501953125,True,False,a_only_skip
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230619T094106_r9984_c0512,SK,sza_65_70,0.11987519264221191,0.0,0.21588134765625,True,False,a_only_skip
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230619T094106_r9984_c0768,SK,sza_65_70,0.11921600997447968,0.0,0.2811737060546875,True,False,a_only_skip
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230619T094106_r9984_c1024,SK,sza_65_70,0.11914414167404175,0.0,0.2908935546875,True,False,a_only_skip
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230619T094106_r9984_c10240,SK,sza_65_70,0.28121817111968994,1.0,0.396392822265625,True,True,both_skip
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230619T094106_r9984_c10496,SK,sza_65_70,0.28549492359161377,0.9985809326171875,0.79620361328125,True,True,both_skip
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230619T094106_r9984_c1280,SK,sza_65_70,0.1192767471075058,0.0,0.35797119140625,True,False,a_only_skip
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230619T094106_r9984_c1536,SK,sza_65_70,0.11952460557222366,0.0,0.343780517578125,True,False,a_only_skip
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230619T094106_r9984_c1792,SK,sza_65_70,0.11998866498470306,0.0,0.33624267578125,True,False,a_only_skip
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230619T094106_r9984_c2048,SK,sza_65_70,0.12006659805774689,0.0,0.2659149169921875,True,False,a_only_skip
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230619T094106_r9984_c2304,SK,sza_65_70,0.11927460134029388,0.0,0.4080352783203125,True,False,a_only_skip
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230619T094106_r9984_c2560,SK,sza_65_70,0.1190488263964653,0.0,0.3885040283203125,True,False,a_only_skip
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230619T094106_r9984_c2816,SK,sza_65_70,0.11904589831829071,0.0,0.3665924072265625,True,False,a_only_skip
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230619T094106_r9984_c3072,SK,sza_65_70,0.118971087038517,0.0,0.3226776123046875,True,False,a_only_skip
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230619T094106_r9984_c3328,SK,sza_65_70,0.11899629235267639,0.0,0.34405517578125,True,False,a_only_skip
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230619T094106_r9984_c3584,SK,sza_65_70,0.11916229873895645,0.0,0.3787689208984375,True,False,a_only_skip
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230619T094106_r9984_c3840,SK,sza_65_70,0.11926797032356262,0.0,0.378997802734375,True,False,a_only_skip
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230619T094106_r9984_c4096,SK,sza_65_70,0.11927929520606995,0.0,0.3692626953125,True,False,a_only_skip
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230619T094106_r9984_c4352,SK,sza_65_70,0.11888183653354645,0.0,0.339569091796875,True,False,a_only_skip
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230619T094106_r9984_c4608,SK,sza_65_70,0.11881073564291,0.0,0.3344268798828125,True,False,a_only_skip
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230619T094106_r9984_c4864,SK,sza_65_70,0.11908632516860962,0.0,0.3513031005859375,True,False,a_only_skip
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230619T094106_r9984_c5120,SK,sza_65_70,0.11921991407871246,0.0,0.33203125,True,False,a_only_skip
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230619T094106_r9984_c5376,SK,sza_65_70,0.1194019466638565,0.0,0.2918701171875,True,False,a_only_skip
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230619T094106_r9984_c5632,SK,sza_65_70,0.11928612738847733,0.0,0.3327178955078125,True,False,a_only_skip
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230619T094106_r9984_c5888,SK,sza_65_70,0.11930683255195618,0.0,0.3080902099609375,True,False,a_only_skip
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230619T094106_r9984_c6144,SK,sza_65_70,0.11907460540533066,1.52587890625e-05,0.3645782470703125,True,False,a_only_skip
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230619T094106_r9984_c6400,SK,sza_65_70,0.11813963949680328,0.0,0.393157958984375,True,False,a_only_skip
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230619T094106_r9984_c6656,SK,sza_65_70,0.11814882606267929,0.0,0.3504791259765625,True,False,a_only_skip
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230619T094106_r9984_c6912,SK,sza_65_70,0.11823280900716782,0.0,0.30535888671875,True,False,a_only_skip
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230619T094106_r9984_c7168,SK,sza_65_70,0.11879707127809525,0.0,0.2013397216796875,True,False,a_only_skip
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230619T094106_r9984_c7424,SK,sza_65_70,0.11932558566331863,0.0,0.1665191650390625,True,False,a_only_skip
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230619T094106_r9984_c7680,SK,sza_65_70,0.11958280950784683,0.0,0.2105712890625,True,False,a_only_skip
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230619T094106_r9984_c7936,SK,sza_65_70,0.12144120037555695,1.52587890625e-05,0.07867431640625,False,False,both_keep
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230619T094106_r9984_c8192,SK,sza_65_70,0.12396444380283356,3.0517578125e-05,0.0389556884765625,False,False,both_keep
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230619T094106_r9984_c8448,SK,sza_65_70,0.12387284636497498,1.52587890625e-05,0.0763092041015625,False,False,both_keep
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230619T094106_r9984_c8704,SK,sza_65_70,0.12539589405059814,0.0,0.3202362060546875,True,False,a_only_skip
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230619T094106_r9984_c8960,SK,sza_65_70,0.13256385922431946,0.0,0.4802398681640625,True,False,a_only_skip
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230619T094106_r9984_c9216,SK,sza_65_70,0.14303378760814667,0.0,0.4171295166015625,True,False,a_only_skip
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230619T094106_r9984_c9472,SK,sza_65_70,0.16381719708442688,0.0,0.29632568359375,True,False,a_only_skip
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230619T094106_r9984_c9728,SK,sza_65_70,0.1957300752401352,0.096649169921875,0.483795166015625,True,False,a_only_skip
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230619T094106_r9984_c9984,SK,sza_65_70,0.22793184220790863,0.7537994384765625,0.5723114013671875,True,True,both_skip
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230808T044242_r0000_c3328,SK,sza_65_70,0.562514066696167,0.5510406494140625,0.322235107421875,True,True,both_skip
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230808T044242_r0000_c3584,SK,sza_65_70,0.5308595895767212,0.5832672119140625,0.311981201171875,True,True,both_skip
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230808T044242_r0000_c3840,SK,sza_65_70,0.521490216255188,0.6891021728515625,0.3758697509765625,True,True,both_skip
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230808T044242_r0000_c4096,SK,sza_65_70,0.45366016030311584,0.314727783203125,0.227569580078125,True,True,both_skip
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230808T044242_r0000_c4352,SK,sza_65_70,0.33779293298721313,0.0016326904296875,0.0009002685546875,False,False,both_keep
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230808T044242_r0000_c4608,SK,sza_65_70,0.5080792903900146,0.0088043212890625,0.00592041015625,False,False,both_keep
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230808T044242_r0000_c4864,SK,sza_65_70,0.38060450553894043,0.012054443359375,0.005767822265625,False,False,both_keep
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230808T044242_r0000_c5120,SK,sza_65_70,0.5166585445404053,0.3016815185546875,0.200592041015625,True,True,both_skip
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230808T044242_r0256_c4352,SK,sza_65_70,0.46345800161361694,0.1057891845703125,0.092559814453125,False,False,both_keep
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230808T044242_r0256_c4608,SK,sza_65_70,0.4541376829147339,0.035430908203125,0.0272979736328125,False,False,both_keep
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230808T044242_r0256_c4864,SK,sza_65_70,0.675375759601593,0.6332244873046875,0.3651123046875,True,True,both_skip
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230808T044242_r0256_c5120,SK,sza_65_70,0.5739119052886963,0.51641845703125,0.2989044189453125,True,True,both_skip
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230808T044242_r0512_c3840,SK,sza_65_70,0.4822693467140198,0.48980712890625,0.3469390869140625,True,True,both_skip
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230808T044242_r0512_c4096,SK,sza_65_70,0.526188850402832,0.4782867431640625,0.3709564208984375,True,True,both_skip
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230808T044242_r0512_c4352,SK,sza_65_70,0.2417343705892563,0.001373291015625,0.00115966796875,False,False,both_keep
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230808T044242_r0512_c4608,SK,sza_65_70,0.5181735754013062,0.0004119873046875,0.0002288818359375,False,False,both_keep
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230808T044242_r0512_c4864,SK,sza_65_70,0.657670259475708,0.5301513671875,0.299041748046875,True,True,both_skip
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230808T044242_r0768_c3840,SK,sza_65_70,0.5517486333847046,0.7264556884765625,0.502410888671875,True,True,both_skip
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230808T044242_r0768_c4096,SK,sza_65_70,0.3694624900817871,0.05670166015625,0.0390777587890625,False,False,both_keep
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230808T044242_r0768_c4352,SK,sza_65_70,0.2488115131855011,0.0003204345703125,0.000213623046875,False,False,both_keep
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230808T044242_r0768_c4608,SK,sza_65_70,0.4456685185432434,0.016021728515625,0.0114288330078125,False,False,both_keep
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230808T044242_r1024_c3840,SK,sza_65_70,0.45550641417503357,0.64544677734375,0.455841064453125,True,True,both_skip
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230808T044242_r1024_c4096,SK,sza_65_70,0.39405113458633423,0.0677947998046875,0.0478363037109375,False,False,both_keep
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230808T044242_r1024_c4352,SK,sza_65_70,0.17932069301605225,9.1552734375e-05,0.0001678466796875,False,False,both_keep
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230808T044242_r1024_c4608,SK,sza_65_70,0.5152804255485535,0.0958251953125,0.064483642578125,False,False,both_keep
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230808T044242_r1024_c4864,SK,sza_65_70,0.6093157529830933,0.6524658203125,0.384613037109375,True,True,both_skip
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230808T044242_r1280_c1536,SK,sza_65_70,0.7126520872116089,0.87091064453125,0.4485626220703125,True,True,both_skip
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230808T044242_r1280_c1792,SK,sza_65_70,0.8399232029914856,0.8501739501953125,0.370513916015625,True,True,both_skip
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230808T044242_r1280_c2048,SK,sza_65_70,0.7331876754760742,0.9098968505859375,0.4808197021484375,True,True,both_skip
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230808T044242_r1280_c2304,SK,sza_65_70,0.5213571786880493,0.51873779296875,0.276611328125,True,True,both_skip
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230808T044242_r1280_c2560,SK,sza_65_70,0.6294907927513123,0.841522216796875,0.5145111083984375,True,True,both_skip
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230808T044242_r1280_c3840,SK,sza_65_70,0.7893397808074951,0.555389404296875,0.259735107421875,True,True,both_skip
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230808T044242_r1280_c4096,SK,sza_65_70,0.19519060850143433,0.0009002685546875,0.001129150390625,False,False,both_keep
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230808T044242_r1280_c4352,SK,sza_65_70,0.3027706742286682,0.00042724609375,0.0001983642578125,False,False,both_keep
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230808T044242_r1280_c4608,SK,sza_65_70,0.46348321437835693,0.0661163330078125,0.0460052490234375,False,False,both_keep
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230808T044242_r1280_c4864,SK,sza_65_70,0.679492175579071,0.769683837890625,0.503082275390625,True,True,both_skip
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230808T044242_r1536_c1024,SK,sza_65_70,0.6027679443359375,0.9785003662109375,0.83880615234375,True,True,both_skip
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230808T044242_r1536_c1280,SK,sza_65_70,0.30767595767974854,0.3133087158203125,0.19769287109375,True,True,both_skip
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230808T044242_r1536_c1536,SK,sza_65_70,0.5243730545043945,0.73309326171875,0.271881103515625,True,True,both_skip
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230808T044242_r1536_c1792,SK,sza_65_70,0.527503490447998,0.6949005126953125,0.3692626953125,True,True,both_skip
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230808T044242_r1536_c2048,SK,sza_65_70,0.42006051540374756,0.5561676025390625,0.188751220703125,True,True,both_skip
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230808T044242_r1536_c2304,SK,sza_65_70,0.5226814150810242,0.6333770751953125,0.3971405029296875,True,True,both_skip
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230808T044242_r1536_c2560,SK,sza_65_70,0.5051683187484741,0.7944793701171875,0.409454345703125,True,True,both_skip
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230808T044242_r1536_c2816,SK,sza_65_70,0.5385162234306335,0.684661865234375,0.4017486572265625,True,True,both_skip
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230808T044242_r1536_c3072,SK,sza_65_70,0.934197187423706,0.94476318359375,0.322845458984375,True,True,both_skip
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230808T044242_r1536_c3328,SK,sza_65_70,0.8251031041145325,0.9189910888671875,0.4874114990234375,True,True,both_skip
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230808T044242_r1536_c3584,SK,sza_65_70,0.6253215074539185,0.5482330322265625,0.243499755859375,True,True,both_skip
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230808T044242_r1536_c3840,SK,sza_65_70,0.48337242007255554,0.2942657470703125,0.1780853271484375,True,True,both_skip
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230808T044242_r1536_c4096,SK,sza_65_70,0.30737030506134033,0.001007080078125,0.00048828125,False,False,both_keep
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230808T044242_r1536_c4352,SK,sza_65_70,0.12121640145778656,0.0,0.1895599365234375,True,False,a_only_skip
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230808T044242_r1536_c4608,SK,sza_65_70,0.44015759229660034,0.014251708984375,0.0081329345703125,False,False,both_keep
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230808T044242_r1536_c4864,SK,sza_65_70,0.5525810718536377,0.5291290283203125,0.3556365966796875,True,True,both_skip
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230808T044242_r1792_c0768,SK,sza_65_70,0.002954101422801614,0.9682464599609375,0.9682464599609375,True,True,both_skip
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230808T044242_r1792_c1024,SK,sza_65_70,0.8315103054046631,1.0,0.4047393798828125,True,True,both_skip
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230808T044242_r1792_c1280,SK,sza_65_70,0.47995662689208984,0.4533233642578125,0.3356475830078125,True,True,both_skip
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230808T044242_r1792_c1536,SK,sza_65_70,0.21039335429668427,0.1515045166015625,0.160430908203125,True,True,both_skip
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230808T044242_r1792_c1792,SK,sza_65_70,0.4776741862297058,0.361328125,0.125579833984375,False,True,b_only_skip
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230808T044242_r1792_c2048,SK,sza_65_70,0.4716494083404541,0.39532470703125,0.1868743896484375,True,True,both_skip
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230808T044242_r1792_c2304,SK,sza_65_70,0.4706083834171295,0.6500244140625,0.3733367919921875,True,True,both_skip
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230808T044242_r1792_c2560,SK,sza_65_70,0.352383553981781,0.622222900390625,0.4691009521484375,True,True,both_skip
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230808T044242_r1792_c2816,SK,sza_65_70,0.3100997805595398,0.4973602294921875,0.2977752685546875,True,True,both_skip
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230808T044242_r1792_c3072,SK,sza_65_70,0.6127902269363403,0.4705657958984375,0.163177490234375,True,True,both_skip
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230808T044242_r1792_c3328,SK,sza_65_70,0.534061074256897,0.52764892578125,0.3176422119140625,True,True,both_skip
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230808T044242_r1792_c3584,SK,sza_65_70,0.8316824436187744,0.831817626953125,0.3900299072265625,True,True,both_skip
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230808T044242_r1792_c3840,SK,sza_65_70,0.5172726511955261,0.3458709716796875,0.236724853515625,True,True,both_skip
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230808T044242_r1792_c4096,SK,sza_65_70,0.46079373359680176,0.001953125,0.0013580322265625,False,False,both_keep
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230808T044242_r1792_c4352,SK,sza_65_70,0.12115390598773956,0.0,0.4536590576171875,True,False,a_only_skip
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230808T044242_r1792_c4608,SK,sza_65_70,0.3747888505458832,0.0932464599609375,0.055816650390625,False,False,both_keep
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230808T044242_r1792_c4864,SK,sza_65_70,0.5232897996902466,0.635650634765625,0.38629150390625,True,True,both_skip
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230808T044242_r2048_c0512,SK,sza_65_70,0.44023650884628296,0.9481353759765625,0.9481201171875,True,True,both_skip
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230808T044242_r2048_c0768,SK,sza_65_70,0.7420249581336975,0.9942474365234375,0.7316131591796875,True,True,both_skip
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230808T044242_r2048_c1024,SK,sza_65_70,0.7238401770591736,0.9936370849609375,0.768585205078125,True,True,both_skip
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230808T044242_r2048_c1280,SK,sza_65_70,0.577974796295166,0.8141021728515625,0.709503173828125,True,True,both_skip
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230808T044242_r2048_c1536,SK,sza_65_70,0.4059183597564697,0.32940673828125,0.1596221923828125,True,True,both_skip
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230808T044242_r2048_c1792,SK,sza_65_70,0.31676584482192993,0.2364349365234375,0.121124267578125,False,True,b_only_skip
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230808T044242_r2048_c2048,SK,sza_65_70,0.3744906187057495,0.1674652099609375,0.07293701171875,False,True,b_only_skip
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230808T044242_r2048_c2304,SK,sza_65_70,0.3776158392429352,0.386810302734375,0.26007080078125,True,True,both_skip
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230808T044242_r2048_c2560,SK,sza_65_70,0.5565063953399658,0.634246826171875,0.3691558837890625,True,True,both_skip
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230808T044242_r2048_c2816,SK,sza_65_70,0.5117825865745544,0.431121826171875,0.1369171142578125,False,True,b_only_skip
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230808T044242_r2048_c3072,SK,sza_65_70,0.37457597255706787,0.0169677734375,0.007659912109375,False,False,both_keep
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230808T044242_r2048_c3328,SK,sza_65_70,0.4325726628303528,0.0852508544921875,0.0499114990234375,False,False,both_keep
