chip_stem,region,sza_bin,otsu_thresh,n_unique_b08
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10240_c5888,SK,sza_lt65,0.11530527472496033,99
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10240_c6144,SK,sza_lt65,0.12063554674386978,261
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10240_c6400,SK,sza_lt65,0.15085135400295258,1245
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10240_c6656,SK,sza_lt65,0.21888534724712372,2490
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10240_c6912,SK,sza_lt65,0.32225507497787476,3766
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10240_c7168,SK,sza_lt65,0.308942973613739,3684
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10240_c7424,SK,sza_lt65,0.26089024543762207,3115
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10240_c7680,SK,sza_lt65,0.2090337872505188,2331
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10240_c7936,SK,sza_lt65,0.15418261289596558,1192
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10240_c8192,SK,sza_lt65,0.13754941523075104,794
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10240_c8448,SK,sza_lt65,0.13397324085235596,804
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10240_c8704,SK,sza_lt65,0.12170468270778656,301
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10240_c8960,SK,sza_lt65,0.11967733502388,183
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10240_c9216,SK,sza_lt65,0.12148340046405792,261
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10240_c9472,SK,sza_lt65,0.11701211333274841,60
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10240_c9728,SK,sza_lt65,0.11788769066333771,73
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10240_c9984,SK,sza_lt65,0.11790312081575394,80
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r1024_c3840,SK,sza_lt65,0.14661914110183716,2967
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r1024_c4096,SK,sza_lt65,0.19053924083709717,2349
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r1024_c4352,SK,sza_lt65,0.22288456559181213,472
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r1024_c4608,SK,sza_lt65,0.18948574364185333,2239
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r1024_c4864,SK,sza_lt65,0.1627923846244812,2697
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10496_c0000,SK,sza_lt65,0.00022832030663266778,56
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10496_c0256,SK,sza_lt65,0.11430194973945618,55
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10496_c0512,SK,sza_lt65,0.11429491639137268,55
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10496_c0768,SK,sza_lt65,0.11420781165361404,55
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10496_c1024,SK,sza_lt65,0.1141962856054306,54
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10496_c10240,SK,sza_lt65,0.11710506677627563,53
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10496_c10496,SK,sza_lt65,0.11719393730163574,57
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10496_c1280,SK,sza_lt65,0.11379393935203552,56
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10496_c1536,SK,sza_lt65,0.11380352079868317,56
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10496_c1792,SK,sza_lt65,0.11389394104480743,57
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10496_c2048,SK,sza_lt65,0.11380897462368011,57
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10496_c2304,SK,sza_lt65,0.11379629373550415,55
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10496_c2560,SK,sza_lt65,0.1137947291135788,53
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10496_c2816,SK,sza_lt65,0.11420018970966339,56
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10496_c3072,SK,sza_lt65,0.11428964883089066,54
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10496_c3328,SK,sza_lt65,0.11440585553646088,50
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10496_c3584,SK,sza_lt65,0.11441211402416229,54
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10496_c3840,SK,sza_lt65,0.11439433693885803,53
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10496_c4096,SK,sza_lt65,0.11449258029460907,51
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10496_c4352,SK,sza_lt65,0.11451034247875214,55
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10496_c4608,SK,sza_lt65,0.11449433863162994,54
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10496_c4864,SK,sza_lt65,0.11460506916046143,53
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10496_c5120,SK,sza_lt65,0.12200526893138885,401
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10496_c5376,SK,sza_lt65,0.12292225658893585,389
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10496_c5632,SK,sza_lt65,0.11539570242166519,133
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10496_c5888,SK,sza_lt65,0.11549062281847,93
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10496_c6144,SK,sza_lt65,0.12831327319145203,639
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10496_c6400,SK,sza_lt65,0.15375058352947235,1237
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10496_c6656,SK,sza_lt65,0.22397050261497498,2487
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10496_c6912,SK,sza_lt65,0.2963361144065857,3178
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10496_c7168,SK,sza_lt65,0.28447049856185913,3116
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10496_c7424,SK,sza_lt65,0.2739033102989197,2911
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10496_c7680,SK,sza_lt65,0.2048005759716034,1998
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10496_c7936,SK,sza_lt65,0.16559511423110962,1395
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10496_c8192,SK,sza_lt65,0.1483568251132965,1091
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10496_c8448,SK,sza_lt65,0.1367167979478836,790
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10496_c8704,SK,sza_lt65,0.12814843654632568,555
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10496_c8960,SK,sza_lt65,0.12636151909828186,450
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10496_c9216,SK,sza_lt65,0.12334609031677246,378
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10496_c9472,SK,sza_lt65,0.1236521452665329,193
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10496_c9728,SK,sza_lt65,0.11788846552371979,63
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10496_c9984,SK,sza_lt65,0.11718593537807465,64
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r1280_c1536,SK,sza_lt65,0.1660376936197281,2975
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r1280_c1792,SK,sza_lt65,0.24254804849624634,3322
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r1280_c2048,SK,sza_lt65,0.2406388521194458,3147
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r1280_c2304,SK,sza_lt65,0.22550508379936218,2729
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r1280_c2560,SK,sza_lt65,0.2335529327392578,3232
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r1280_c3840,SK,sza_lt65,0.20166991651058197,3383
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r1280_c4096,SK,sza_lt65,0.3770437240600586,2497
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r1280_c4352,SK,sza_lt65,0.32516545057296753,374
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r1280_c4608,SK,sza_lt65,0.19091132283210754,2204
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r1280_c4864,SK,sza_lt65,0.1880468726158142,2961
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r1536_c1024,SK,sza_lt65,0.32040584087371826,3125
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r1536_c1280,SK,sza_lt65,0.2070615291595459,3397
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r1536_c1536,SK,sza_lt65,0.20242556929588318,3192
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r1536_c1792,SK,sza_lt65,0.25076600909233093,3758
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r1536_c2048,SK,sza_lt65,0.24287264049053192,3615
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r1536_c2304,SK,sza_lt65,0.3048831820487976,3489
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r1536_c2560,SK,sza_lt65,0.27826446294784546,3323
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r1536_c2816,SK,sza_lt65,0.24482305347919464,3424
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r1536_c3072,SK,sza_lt65,0.24571716785430908,3407
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r1536_c3328,SK,sza_lt65,0.518314003944397,5517
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r1536_c3584,SK,sza_lt65,0.18565994501113892,2530
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r1536_c3840,SK,sza_lt65,0.18951132893562317,3015
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r1536_c4096,SK,sza_lt65,0.4199488162994385,818
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r1536_c4352,SK,sza_lt65,0.14167460799217224,218
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r1536_c4608,SK,sza_lt65,0.20690800249576569,653
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r1536_c4864,SK,sza_lt65,0.20209765434265137,3167
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r1792_c0768,SK,sza_lt65,0.001679296838119626,2221
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r1792_c1024,SK,sza_lt65,0.3882085978984833,2834
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r1792_c1280,SK,sza_lt65,0.23610955476760864,3729
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r1792_c1536,SK,sza_lt65,0.20399199426174164,3205
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r1792_c1792,SK,sza_lt65,0.22364003956317902,3654
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r1792_c2048,SK,sza_lt65,0.2289726585149765,3245
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r1792_c2304,SK,sza_lt65,0.2785535156726837,3352
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r1792_c2560,SK,sza_lt65,0.22140391170978546,3264
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r1792_c2816,SK,sza_lt65,0.19672070443630219,3166
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r1792_c3072,SK,sza_lt65,0.2444634735584259,4522
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r1792_c3328,SK,sza_lt65,0.2158081978559494,3415
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r1792_c3584,SK,sza_lt65,0.23558515310287476,4023
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r1792_c3840,SK,sza_lt65,0.19804257154464722,3226
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r1792_c4096,SK,sza_lt65,0.1495097577571869,132
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r1792_c4352,SK,sza_lt65,0.18545860052108765,166
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r1792_c4608,SK,sza_lt65,0.18530213832855225,2430
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r1792_c4864,SK,sza_lt65,0.20081034302711487,3084
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r2048_c0512,SK,sza_lt65,0.0015562499174848199,2230
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r2048_c0768,SK,sza_lt65,0.32271718978881836,4088
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r2048_c1024,SK,sza_lt65,0.30052125453948975,3738
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r2048_c1280,SK,sza_lt65,0.24493689835071564,3139
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r2048_c1536,SK,sza_lt65,0.18284258246421814,2269
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r2048_c1792,SK,sza_lt65,0.19348768889904022,2636
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r2048_c2048,SK,sza_lt65,0.20719726383686066,2556
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r2048_c2304,SK,sza_lt65,0.24248787760734558,3256
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r2048_c2560,SK,sza_lt65,0.22727811336517334,3636
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r2048_c2816,SK,sza_lt65,0.20745155215263367,3719
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r2048_c3072,SK,sza_lt65,0.28933435678482056,3108
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r2048_c3328,SK,sza_lt65,0.2256818413734436,3156
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r2048_c3584,SK,sza_lt65,0.20639100670814514,3495
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r2048_c3840,SK,sza_lt65,0.29095351696014404,839
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r2048_c4096,SK,sza_lt65,0.14142480492591858,139
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r2048_c4352,SK,sza_lt65,0.2299429476261139,179
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r2048_c4608,SK,sza_lt65,0.23980429768562317,2887
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r2048_c4864,SK,sza_lt65,0.20525801181793213,3035
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r2304_c0256,SK,sza_lt65,0.18777421116828918,3700
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r2304_c0512,SK,sza_lt65,0.2790646553039551,4245
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r2304_c0768,SK,sza_lt65,0.22209589183330536,3418
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r2304_c1024,SK,sza_lt65,0.20689237117767334,3294
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r2304_c1280,SK,sza_lt65,0.24466152489185333,2871
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r2304_c1536,SK,sza_lt65,0.2704964876174927,3835
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r2304_c1792,SK,sza_lt65,0.2673497796058655,3593
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r2304_c2048,SK,sza_lt65,0.1938072293996811,2775
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r2304_c2304,SK,sza_lt65,0.26041877269744873,2013
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r2304_c2560,SK,sza_lt65,0.21802440285682678,3427
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r2304_c2816,SK,sza_lt65,0.2381289005279541,4083
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r2304_c3072,SK,sza_lt65,0.29010331630706787,2340
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r2304_c3328,SK,sza_lt65,0.2849894165992737,1005
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r2304_c3584,SK,sza_lt65,0.23314452171325684,462
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r2304_c3840,SK,sza_lt65,0.27887868881225586,324
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r2304_c4096,SK,sza_lt65,0.30580294132232666,572
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r2304_c4352,SK,sza_lt65,0.1666117012500763,103
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r2304_c4608,SK,sza_lt65,0.1936105489730835,998
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r2304_c4864,SK,sza_lt65,0.18581132590770721,2538
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r2304_c5120,SK,sza_lt65,0.20555388927459717,3634
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r2304_c5376,SK,sza_lt65,0.16383984684944153,3185
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r2560_c0000,SK,sza_lt65,0.1878662109375,3766
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r2560_c0256,SK,sza_lt65,0.19296717643737793,3094
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r2560_c0512,SK,sza_lt65,0.2065822184085846,3403
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r2560_c0768,SK,sza_lt65,0.1952570378780365,2818
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r2560_c1024,SK,sza_lt65,0.19776639342308044,3058
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r2560_c1280,SK,sza_lt65,0.22104512155056,4099
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r2560_c1536,SK,sza_lt65,0.22833554446697235,4423
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r2560_c1792,SK,sza_lt65,0.20837987959384918,3789
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r2560_c2048,SK,sza_lt65,0.208164244890213,3649
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r2560_c2304,SK,sza_lt65,0.27933555841445923,837
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r2560_c2560,SK,sza_lt65,0.19057069718837738,2019
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r2560_c2816,SK,sza_lt65,0.2440376877784729,2077
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r2560_c3072,SK,sza_lt65,0.2898394465446472,381
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r2560_c3328,SK,sza_lt65,0.30851054191589355,1125
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r2560_c3584,SK,sza_lt65,0.11569921672344208,65
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r2560_c3840,SK,sza_lt65,0.11552304029464722,79
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r2560_c4096,SK,sza_lt65,0.15820878744125366,93
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r2560_c4352,SK,sza_lt65,0.15796855092048645,84
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r2560_c4608,SK,sza_lt65,0.11527851223945618,84
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r2560_c4864,SK,sza_lt65,0.1172500029206276,143
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r2560_c5120,SK,sza_lt65,0.2766769528388977,858
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r2560_c5376,SK,sza_lt65,0.19309589266777039,2735
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r2560_c5632,SK,sza_lt65,0.21174901723861694,3266
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r2560_c5888,SK,sza_lt65,0.2099892497062683,3523
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r2560_c6144,SK,sza_lt65,0.20643162727355957,3175
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r2560_c6400,SK,sza_lt65,0.13029725849628448,293
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r2560_c6656,SK,sza_lt65,0.00037480468745343387,334
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r2560_c6912,SK,sza_lt65,0.0004171874898020178,913
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r2816_c0000,SK,sza_lt65,0.21598652005195618,3727
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r2816_c0256,SK,sza_lt65,0.20739179849624634,3343
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r2816_c0512,SK,sza_lt65,0.2101798802614212,3389
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r2816_c0768,SK,sza_lt65,0.19780391454696655,3350
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r2816_c1024,SK,sza_lt65,0.203428715467453,2982
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r2816_c1280,SK,sza_lt65,0.20031054317951202,3306
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r2816_c1536,SK,sza_lt65,0.29659217596054077,1326
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r2816_c1792,SK,sza_lt65,0.23931542038917542,2392
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r2816_c2048,SK,sza_lt65,0.20647889375686646,2904
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r2816_c2304,SK,sza_lt65,0.33116912841796875,810
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r2816_c2560,SK,sza_lt65,0.1533130705356598,166
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r2816_c2816,SK,sza_lt65,0.2835361361503601,568
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r2816_c3072,SK,sza_lt65,0.11579452455043793,73
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r2816_c3328,SK,sza_lt65,0.11556249856948853,75
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r2816_c3584,SK,sza_lt65,0.11551015079021454,53
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r2816_c3840,SK,sza_lt65,0.14174707233905792,77
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r2816_c4096,SK,sza_lt65,0.11538398265838623,69
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r2816_c4352,SK,sza_lt65,0.3036552667617798,827
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r2816_c4608,SK,sza_lt65,0.11502324044704437,62
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r2816_c4864,SK,sza_lt65,0.154910147190094,152
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r2816_c5120,SK,sza_lt65,0.3360414206981659,676
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r2816_c5376,SK,sza_lt65,0.2744847536087036,295
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r2816_c5632,SK,sza_lt65,0.1710910052061081,353
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r2816_c5888,SK,sza_lt65,0.28916406631469727,343
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r2816_c6144,SK,sza_lt65,0.12007401883602142,244
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r2816_c6400,SK,sza_lt65,0.12204082310199738,297
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r2816_c6656,SK,sza_lt65,0.12713438272476196,358
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r2816_c6912,SK,sza_lt65,0.13062772154808044,444
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r2816_c7168,SK,sza_lt65,0.15241621434688568,1117
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r2816_c7424,SK,sza_lt65,0.1283654272556305,476
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r2816_c7680,SK,sza_lt65,0.12529687583446503,381
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r2816_c7936,SK,sza_lt65,0.18771308660507202,2137
